Geneid	Chr	Start	End	Strand	Length	logFC	logCPM	F	PValue	FDR
4477	YML078W	NC_001145.3	111002	111550	+	549	1.18753734100047	7.48801655968544	47.3506556529137	1.647024114962e-05	0.000122976138980185
3728	YKL008C	NC_001143.9	427295	428551	-	1257	-1.22021759486738	6.68527460377286	47.3405559915587	1.64907951088412e-05	0.000122976138980185
5579	YOR051C	NC_001147.6	424846	426084	-	1239	-0.878111826929442	7.34511545601158	47.3317892978736	1.65022008031051e-05	0.000122976138980185
2520	YGR240C	NC_001139.9	970771	973734	-	2964	-1.24350039631658	9.49575939612479	47.3193148540664	1.65219711952337e-05	0.000122976138980185
6128	YPL084W	NC_001148.4	394038	396572	+	2535	-0.965820425775979	5.99956257575964	47.3122235151473	1.65430880983157e-05	0.000122976138980185
55	YAL017W	NC_001133.9	120225	124295	+	4071	-0.919178960913163	8.18953864498903	47.2789648716457	1.65917248348217e-05	0.000123174328078378
5961	YPL249C-A	NC_001148.4;NC_001148.4	75699;76224	75985;76239	-;-	303	1.03513787312438	7.86924447572182	47.233419658274	1.66704483432657e-05	0.000123595056830693
5902	YOR375C	NC_001147.6	1041678	1043042	-	1365	1.11629628968151	9.20331603558532	47.2169906478996	1.6697865160322e-05	0.000123634787613745
2505	YGR224W	NC_001139.9	942806	944647	+	1842	-1.30997711804721	3.93371526528115	47.2877069036082	1.67726764564774e-05	0.000124024870103635
4614	YMR040W	NC_001145.3	350381	350863	+	483	2.44492223901864	6.44740648038229	47.1426004321228	1.68408271382221e-05	0.00012436473795749
2426	YGR157W	NC_001139.9	802440	805049	+	2610	-1.46385412597114	8.19355632800008	47.1217611740293	1.68662336600877e-05	0.000124388473243147
4844	YMR247C	NC_001145.3	763351	768039	-	4689	-1.02264418484208	7.23691284847183	47.073061485418	1.69520794787747e-05	0.000124857300234602
1044	YDR077W	NC_001136.10	600793	601809	+	1017	-1.08725077160066	10.8718544180805	47.0444274951924	1.69994043310453e-05	0.000125041550230327
5873	YOR344C	NC_001147.6	977194	978069	-	876	-1.72070684159805	8.23742551617129	46.9852968167981	1.71056242667472e-05	0.000125627885166522
1195	YDR222W	NC_001136.10	910054	911301	+	1248	-1.01616864545935	4.96193591046097	46.9928408674849	1.71239436694421e-05	0.000125627885166522
1833	YER186C	NC_001137.3	561705	562625	-	921	-1.16888337542099	6.1929577941346	46.9293264670869	1.72164531704479e-05	0.000126141464078902
6184	YPL028W	NC_001148.4	498096	499292	+	1197	-1.45084743194032	7.15242090300891	46.8377166760874	1.73731739656389e-05	0.00012712355101489
4324	YLR372W	NC_001144.5	867354	868391	+	1038	1.22216112363572	5.83945509216653	46.8242724875956	1.74072968149584e-05	0.000127207169032388
2856	YHR200W	NC_001140.6	499079	499885	+	807	1.14012801112161	6.84208547346554	46.7052266089373	1.76153254082463e-05	0.000128559764209923
2241	YGL011C	NC_001139.9	474489	475247	-	759	0.891898236109636	8.39655350718059	46.5754316641095	1.78517812098086e-05	0.000130116038596849
2023	YGL226W	NC_001139.9	73340	73711	+	372	0.883062028237008	5.94976246734338	46.4823934768864	1.80356684772573e-05	0.000131185434888081
1094	YDR123C	NC_001136.10	698554	699468	-	915	-1.37013808943565	4.70663739304625	46.5868817440655	1.80453113824639e-05	0.000131185434888081
2628	YHR001W	NC_001140.6	106055	107368	+	1314	-0.94903014150778	6.4683758759657	46.4124425928602	1.81664846069597e-05	0.000131895267126955
67	YAL005C	NC_001133.9	139503	141431	-	1929	1.06386446699742	10.835532558094	46.3949903192783	1.8192796468057e-05	0.000131915425877697
6345	YPR133W-A	NC_001148.4	797557	797709	+	153	0.981530948630043	6.20065323070141	46.369174827675	1.82499557628789e-05	0.00013210676412234
693	YCR081W	NC_001135.5	254371	258654	+	4284	-1.32854054350038	5.32513098992571	46.3676085827807	1.82816979790342e-05	0.00013210676412234
6243	YPR028W	NC_001148.4;NC_001148.4	623527;623711	623577;624202	+;+	543	0.896398198706535	8.18206136025671	46.3444211961518	1.82898927669823e-05	0.00013210676412234
2942	YIL117C	NC_001141.2	140613	141569	-	957	-1.44919801383513	3.78282053130517	46.499100889334	1.83159934017508e-05	0.000132125023187662
475	YBR242W	NC_001134.8	704670	705386	+	717	-1.17427278711122	5.50617245134138	46.2346267964279	1.85248260060921e-05	0.000133459704067026
3612	YKL117W	NC_001143.9	220324	220974	+	651	1.25699379368694	7.98910662982232	46.1467551359083	1.86756828701961e-05	0.000134373815773362
1231	YDR259C	NC_001136.10	974631	975782	-	1152	2.14252343153032	6.35964047103671	45.9608859947079	1.90590835724641e-05	0.000136956619773925
3563	YKL168C	NC_001143.9	131288	133462	-	2175	-1.02217858819329	5.80906455560087	45.9210479295913	1.91385540677127e-05	0.000137351594813738
3163	YJL166W	NC_001142.9	106434	106718	+	285	1.37659066243602	10.8956600089848	45.8077126252805	1.93568313870191e-05	0.000138740460261179
1891	YFL017W-A	NC_001138.5	103699	103932	+	234	1.44727915198947	5.57524131323683	45.6159165499539	1.9775585461321e-05	0.000141560863998345
761	YDL208W	NC_001136.10	87512	87982	+	471	1.01792349057887	6.37855854699264	45.5658318018618	1.98681072211386e-05	0.00014180359280218
2407	YGR141W	NC_001139.9	770569	771972	+	1404	-0.988760507073416	5.58583768226715	45.5642058091332	1.98833438915627e-05	0.00014180359280218
5069	YNL191W	NC_001146.8	280432	281505	+	1074	0.951419511347677	6.23553788789678	45.552884036618	1.98968332239384e-05	0.00014180359280218
1141	YDR171W	NC_001136.10	806621	807748	+	1128	1.95823112113208	10.7795887853725	45.5425764975147	1.99106917993426e-05	0.00014180359280218
3855	YLL058W	NC_001144.5	23569	25296	+	1728	-1.02218929434902	6.18521698268921	45.4773659150269	2.00591744170903e-05	0.000142657687732377
4960	YNL302C	NC_001146.8;NC_001146.8	61958;62924	62372;62943	-;-	435	0.97485845255304	7.59925069454774	45.4634533027038	2.00815192900705e-05	0.000142657687732377
2050	YGL200C	NC_001139.9	122694	123305	-	612	1.13965781606801	7.44203229952481	45.3499069866311	2.03268540724706e-05	0.000144217743134428
413	YBR185C	NC_001134.8	599123	599959	-	837	1.12157060392819	6.29055516203065	45.3226887954645	2.03923661249672e-05	0.000144499636068826
3470	YJR126C	NC_001142.9	656254	658689	-	2436	-1.03961279840634	6.97199183757529	45.2575809654237	2.05305742495419e-05	0.000145295288723084
5529	YOR006C	NC_001147.6	337680	338621	-	942	-0.938394765561491	6.09842509785792	45.1497253898121	2.07751134121879e-05	0.00014673917908466
1613	YER003C	NC_001137.3;NC_001137.3	157736;159088	158994;159118	-;-	1290	0.958061500554584	6.72497485635309	45.1193611783211	2.08382123435739e-05	0.00014673917908466
2751	YHR106W	NC_001140.6	325598	326626	+	1029	-1.06112475723257	6.4063114953126	45.1207628611353	2.0838965288639e-05	0.00014673917908466
4116	YLR168C	NC_001144.5	499578	500270	-	693	1.38623846541997	8.02052488013177	45.1173268939191	2.0839319634503e-05	0.00014673917908466
1020	YDR055W	NC_001136.10	563527	564861	+	1335	1.49566991600033	8.81489731125159	45.055263501125	2.0977728701373e-05	0.000147528443376657
636	YCR023C	NC_001135.5	158538	160373	-	1836	-1.1003793419832	6.24160640923243	45.0253357644064	2.10558195921274e-05	0.0001478920661828
2127	YGL121C	NC_001139.9	280777	281157	-	381	0.856260395746836	7.76782063639208	44.7982157566768	2.15687753965632e-05	0.000151305364327581
3883	YLL027W	NC_001144.5	87403	88155	+	753	0.8925857116531	7.89147934109013	44.7357234170972	2.17150061483276e-05	0.00015214076182672
473	YBR240C	NC_001134.8	700490	701842	-	1353	-1.27618632795303	4.91408829405396	44.5507092156263	2.22461417135481e-05	0.000155667446072955
351	YBR122C	NC_001134.8	483970	484503	-	534	0.882808566144835	7.16294116683837	44.4656950329664	2.2361507678526e-05	0.00015627961413733
3866	YLL046C	NC_001144.5	46714	47463	-	750	3.02651351029235	4.93103731763681	44.7168649490512	2.24088724072434e-05	0.000156392986970183
2975	YIL088C	NC_001141.2	197931	199403	-	1473	-0.871615327148541	7.72264569239151	44.4357297185542	2.24335346162403e-05	0.000156392986970183
4006	YLR094C	NC_001144.5	327730	329238	-	1509	1.13641218560982	5.23783368362793	44.3719377933358	2.26222097403227e-05	0.000157512404465228
5557	YOR031W	NC_001147.6	389213	389422	+	210	1.69878795792698	9.74042859362282	44.2504098469336	2.28893900059703e-05	0.000159174976406282
5377	YOL137W	NC_001147.6	65621	67114	+	1494	-0.941681116320154	5.7926206249125	44.1702200538468	2.31118631198424e-05	0.000160522915473007
1869	YFL037W	NC_001138.5	56336	57709	+	1374	1.08150824098859	6.77178610720399	44.1282776018659	2.32027037588832e-05	0.00016095439921849
4754	YMR167W	NC_001145.3	594886	597195	+	2310	-1.0559114595954	5.50660544839847	44.1130933843935	2.32622659974262e-05	0.000161168109908002
660	YCR042C	NC_001135.5	201174	205397	-	4224	-0.839149517585743	6.69900976336524	44.0923063145101	2.32940810169047e-05	0.000161189289012038
155	YBL059W	NC_001134.8;NC_001134.8	110594;110949	110879;111244	+;+	582	1.58761337506709	5.30269112023135	43.9645918744311	2.3650120081915e-05	0.000163382388129637
683	YCR069W	NC_001135.5	239055	240011	+	957	-0.857281171898069	6.56046928082097	43.9468218248243	2.36693129636512e-05	0.000163382388129637
2575	YHL048W	NC_001140.6	6401	7546	+	1146	-0.897251292834805	5.84572615527988	43.8063370894361	2.4057969988378e-05	0.0001658609124045
3360	YJR019C	NC_001142.9	467232	468281	-	1050	-1.46127585963596	5.61585096365806	43.6663857664058	2.44341949359338e-05	0.000168247742771387
2803	YHR152W	NC_001140.6	401434	401955	+	522	2.06882964398128	6.11243961520498	43.6120883654363	2.4575136542657e-05	0.000169010601621586
1271	YDR296W	NC_001136.10	1055212	1055892	+	681	1.30038001436374	6.71165278091687	43.5855144892568	2.46301942374752e-05	0.000169181665074814
6293	YPR082C	NC_001148.4	704225	704656	-	432	1.09525905510471	6.04158649115525	43.5477443293419	2.4737077828332e-05	0.000169707859519952
1747	YER117W	NC_001137.3;NC_001137.3	396769;397282	396810;397653	+;+	414	0.937508483814692	8.15725633072783	43.5119794406003	2.48248023024566e-05	0.000170101487659253
2989	YIL073C	NC_001141.2;NC_001141.2	222937;225900	225809;225954	-;-	2928	-1.00772013394182	5.20472229853534	43.5080189296581	2.48678580311033e-05	0.000170188454535206
6265	YPR052C	NC_001148.4	665693	665974	-	282	1.37351418890123	5.33682090350505	43.4148291691943	2.51237066681993e-05	0.000171729726677143
719	YCR106W	NC_001135.5	310958	313456	+	2499	-3.74114990901028	5.30681586807913	53.2105443508501	2.5255085408939e-05	0.000172417483212062
4778	YMR188C	NC_001145.3	636291	637004	-	714	1.45209897733155	7.46784607158976	43.2228543305962	2.56365151159834e-05	0.000174808597597429
731	YDL239C	NC_001136.10	26403	28775	-	2373	-1.83100570933031	7.79709109323801	43.196369261195	2.57123949045891e-05	0.000175112968943161
3887	YLL024C	NC_001144.5	95566	97485	-	1920	0.945008570730794	9.32127902020382	43.080163622465	2.60440014128856e-05	0.000177156101843718
912	YDL049C	NC_001136.10	365068	365874	-	807	-1.49363133853757	4.68387050209274	43.0185279633453	2.63210969906262e-05	0.00017880485240394
3957	YLR043C	NC_001144.5	231702	232013	-	312	0.814755030152406	8.05058498696812	42.9713829299609	2.63631983550987e-05	0.00017880485240394
3250	YJL083W	NC_001142.9	278841	280655	+	1815	-1.0312895254203	5.16180670181717	42.9662936562305	2.64149104731803e-05	0.00017880485240394
1634	YER019C-A	NC_001137.3	194273	194539	-	267	0.842422547948514	7.51198092576285	42.9459574309421	2.6439292574581e-05	0.00017880485240394
5709	YOR182C	NC_001147.6;NC_001147.6	678191;678791	678379;678793	-;-	192	1.43628034825551	9.12389547058055	42.9430457562775	2.64458916401189e-05	0.00017880485240394
664	YCR045C	NC_001135.5	208135	209610	-	1476	-1.917699693141	3.39324279896897	43.3058777542531	2.65077080997991e-05	0.00017900687216792
4751	YMR164C	NC_001145.3	587274	589550	-	2277	-0.912143276669821	5.64718116525626	42.9110727044347	2.65619581775427e-05	0.000179157371341909
1790	YER150W	NC_001137.3	468370	468816	+	447	1.46829855860511	10.8131946882249	42.8066683553854	2.68526755701156e-05	0.000180715868912135
6034	YPL177C	NC_001148.4	213042	213962	-	921	1.14463009873745	5.89448603002122	42.8099623124312	2.68575055849792e-05	0.000180715868912135
569	YCL038C	NC_001135.5	54941	56527	-	1587	-1.46456581616435	6.87932500915517	42.7933733477219	2.69000383750804e-05	0.000180785030086722
4245	YLR300W	NC_001144.5	728955	730301	+	1347	-1.2651422157321	8.8089382565261	42.7471638112421	2.70325852638231e-05	0.000181458251980513
5030	YNL234W	NC_001146.8	210233	211513	+	1281	-0.765259253110112	7.3649129449405	42.7049228181875	2.716406607279e-05	0.000182122715715296
150	YBL064C	NC_001134.8	100371	101156	-	786	0.850891407052388	10.0897044075975	42.661367725557	2.72942222278345e-05	0.000182776721131437
626	YCR017C	NC_001135.5	144773	147634	-	2862	-1.46502150887721	7.22137871543613	42.6242219287989	2.74136721269662e-05	0.000183357556410079
5311	YNR047W	NC_001146.8	708523	711204	+	2682	-0.802938677272836	7.10695447955526	42.5939212101248	2.75058122505391e-05	0.00018375456217434
5534	YOR009W	NC_001147.6	344335	345798	+	1464	-1.74377908102549	3.86900197199261	42.7432064173861	2.75828971506106e-05	0.000184050164915681
3507	YJR161C	NC_001142.9	742848	743999	-	1152	-1.11086018867432	4.36797825490591	42.5773924654595	2.77351551897381e-05	0.000184846069962523
5482	YOL038W	NC_001147.6	255337	256101	+	765	1.15554744402491	7.9117538824117	42.4369232728315	2.79950277723736e-05	0.000186265962801502
3608	YKL121W	NC_001143.9	214142	216700	+	2559	-0.895706241640753	6.0193322262315	42.434116703741	2.80146666622063e-05	0.000186265962801502
1225	YDR253C	NC_001136.10	963990	964565	-	576	3.14167056407453	7.41191948000238	42.4025079623584	2.81431988307844e-05	0.00018689885005515
4775	YMR185W	NC_001145.3	629025	631970	+	2946	-0.838983435610028	6.68178725699058	42.367209190007	2.82227439692499e-05	0.00018720530171319
6339	YPR127W	NC_001148.4	790083	791120	+	1038	0.885339300386819	8.27358179590231	42.271298782009	2.85268753441974e-05	0.00018899897908301
3040	YIL020C	NC_001141.2	314035	314820	-	786	-0.987792183479931	4.98029346341297	42.2765791623657	2.85656952325858e-05	0.00018903272937266
3463	YJR119C	NC_001142.9	644304	646490	-	2187	-1.05002476869004	5.54028939456555	42.2468587294778	2.8636677998062e-05	0.000189278986060304
5133	YNL127W	NC_001146.8	383987	386848	+	2862	-0.981302773538421	5.68140241610169	42.2162099859006	2.8721371559653e-05	0.000189615179731278
1990	YGL257C	NC_001139.9	12481	14157	-	1677	-1.33405367341292	5.68006929128924	42.1476977630261	2.8960885945172e-05	0.000190766502613454
6370	YPR156C	NC_001148.4	837909	839777	-	1869	-0.941144284986387	6.98225151768649	42.1372739840825	2.89638347411328e-05	0.000190766502613454
3970	YLR056W	NC_001144.5	253861	254958	+	1098	-1.16330372148626	8.09726706525693	42.1200079093529	2.90198419244896e-05	0.00019091104928024
29	YAL040C	NC_001133.9	65778	67520	-	1743	-1.05035934144821	5.39073092596652	42.118910289297	2.90690967898302e-05	0.000191010888050409
3791	YKR054C	NC_001143.9	535647	547925	-	12279	-0.77286385749937	8.16322359389649	42.0661924071304	2.91941655447399e-05	0.000191608077140828
2736	YHR090C	NC_001140.6	283777	284625	-	849	1.6373321650111	6.4314330490556	42.0416873249104	2.92900813230888e-05	0.000192012755340248
875	YDL087C	NC_001136.10	300214	300999	-	786	-1.54518770442246	3.83234083653716	42.1129893589543	2.95172135347076e-05	0.000193275679745369
1300	YDR320C-A	NC_001136.10	1108280	1108498	-	219	1.58595114546944	6.28072170724954	41.8999761039596	2.97650171538001e-05	0.000194670853147082
1983	YGL263W	NC_001139.9	2790	3932	+	1143	-1.98541320064686	3.80258423822035	41.9511651067896	3.03548298063426e-05	0.000198296994247727
2987	YIL075C	NC_001141.2	217863	220700	-	2838	1.19405641632353	9.55751146153607	41.6660254206366	3.05573648380341e-05	0.000199358484044279
3422	YJR080C	NC_001142.9	580432	581616	-	1185	0.917016947629291	6.86268315218152	41.658636555757	3.05884560710223e-05	0.000199358484044279
5658	YOR131C	NC_001147.6	572182	572838	-	657	1.1644462035647	5.43362022412165	41.6481645257982	3.06506955282667e-05	0.00019953211200457
4408	YLR454W	NC_001144.5	1043998	1051884	+	7887	-0.962058813916718	8.81142064255842	41.5741829335886	3.08808221352588e-05	0.000200796993118475
2911	YIL147C	NC_001141.2	69791	73453	-	3663	-0.907726591435818	6.58789050728634	41.5139420812243	3.11047156374959e-05	0.000202018460194861
2021	YGL227W	NC_001139.9	69671	72547	+	2877	-0.838344249391728	6.91438834523872	41.4883091016209	3.11925588837245e-05	0.000202354505258421
2831	YHR178W	NC_001140.6	459299	461530	+	2232	-1.24156310744481	5.9183404466496	41.4308916691662	3.14202580340687e-05	0.00020359600726122
884	YDL079C	NC_001136.10;NC_001136.10	312951;314337	314044;314748	-;-	1506	1.33577283714202	7.19112927712443	41.3822805806344	3.15764678138329e-05	0.00020437194237475
4233	YLR287C-A	NC_001144.5;NC_001144.5	712537;713156	712725;713158	-;-	192	1.31778624300364	9.11713746096805	41.3483425584414	3.16931805328041e-05	0.000204718050400898
575	YCL032W	NC_001135.5	63441	64481	+	1041	-1.0910387503584	5.06454238246403	41.3601300720245	3.17029915696662e-05	0.000204718050400898
33	YAL037W	NC_001133.9	74020	74823	+	804	-2.19280684290002	3.61663880959035	41.5617300510311	3.20794718572745e-05	0.000206910747710039
3833	YKR094C	NC_001143.9;NC_001143.9	617996;618743	618374;618750	-;-	387	1.03601094663913	7.90036516110817	41.2171483560101	3.2178233078914e-05	0.000207309191272774
3125	YJL209W	NC_001142.9	38005	39969	+	1965	-0.884446882254186	5.84120494641863	41.1270057282203	3.25316004214949e-05	0.000209345143929367
2899	YIL158W	NC_001141.2	46201	46815	+	615	1.21047795043374	4.4705028323109	41.0880742818108	3.27779267931067e-05	0.000210688394123123
125	YBL091C	NC_001134.8	47363	48628	-	1266	0.850745419430046	8.33850257291591	41.0110489076442	3.29534864160113e-05	0.000211574216909214
2845	YHR190W	NC_001140.6	484845	486179	+	1335	-0.823614719537298	7.75968651295208	41.0001414732024	3.29969046746851e-05	0.000211610584326785
2062	YGL189C	NC_001139.9	148229	148588	-	360	0.926285927996581	9.17159782553082	40.9751534764829	3.30908812484968e-05	0.000211907200526201
5294	YNR031C	NC_001146.8	680694	685433	-	4740	-0.881657755334208	7.20891194271044	40.9688942415752	3.31187703230958e-05	0.000211907200526201
2403	YGR135W	NC_001139.9	761392	762168	+	777	0.874557816252586	7.72172956115688	40.8352240451121	3.36357287908887e-05	0.00021490203273567
532	YBR298C	NC_001134.8	802631	804475	-	1845	1.08164785454126	7.5119398375201	40.8269534859943	3.36684772929825e-05	0.00021490203273567
1615	YER005W	NC_001137.3	160550	162442	+	1893	-1.14957185046919	5.56982276827123	40.825585798101	3.37018531266109e-05	0.00021490203273567
2713	YHR071W	NC_001140.6	237004	237693	+	690	1.2535246406949	9.06577729162201	40.7376626445275	3.40178629290499e-05	0.000216670592860596
767	YDL202W	NC_001136.10	98475	99224	+	750	1.5332052720079	5.44186259729616	40.6776211549508	3.42993086192636e-05	0.000218215238150934
1298	YDR319C	NC_001136.10	1105003	1105827	-	825	-0.93076504281977	5.00803909633306	40.661158649055	3.4376478056776e-05	0.000218458230734954
6343	YPR132W	NC_001148.4;NC_001148.4	794965;795395	795029;795767	+;+	438	0.832377785390573	8.68501903384944	40.5738703027126	3.46748164154517e-05	0.000220104582116203
2182	YGL068W	NC_001139.9	375087	375671	+	585	0.901453764969632	7.14010249801152	40.5580097797758	3.47436779044349e-05	0.000220292211147463
5598	YOR071C	NC_001147.6	459480	461276	-	1797	-1.24677756792469	4.78337840741007	40.5257557437424	3.4957823484002e-05	0.000221399548732012
2675	YHR039C	NC_001140.6	184875	186809	-	1935	-1.11993679248412	5.91967347243173	40.4839193101501	3.50624598227607e-05	0.00022160188393421
4875	YMR275C	NC_001145.3	815651	818581	-	2931	-0.787789690510039	5.88149925244824	40.4779232046489	3.50848659884052e-05	0.00022160188393421
2067	YGL184C	NC_001139.9	154615	156012	-	1398	1.11646426051171	6.4858801117354	40.4704875623385	3.51083805412273e-05	0.00022160188393421
1008	YDR042C	NC_001136.10	540601	541203	-	603	-1.23250188959046	4.54553743672855	40.3573729616248	3.56912514782488e-05	0.000225027519162637
1046	YDR079W	NC_001136.10	603064	603399	+	336	1.40646015117293	7.58199366277023	40.3124069982352	3.57595066506183e-05	0.000225204533456984
4560	YML003W	NC_001145.3	263483	264355	+	873	-1.21711207278115	3.92951097952795	40.4457654843719	3.58046496856365e-05	0.000225235759245783
3658	YKL072W	NC_001143.9	299582	301882	+	2301	-1.13339207055976	5.36613713121812	40.281583740738	3.5925633253058e-05	0.000225743469039675
830	YDL133C-A	NC_001136.10	221724	221801	-	78	1.05825518732851	9.16838062861591	40.1380831856438	3.64960022061091e-05	0.000228939341076396
173	YBL040C	NC_001134.8;NC_001134.8	142112;142847	142749;142868	-;-	660	0.906251633100997	6.43140254284968	40.1360047976085	3.65159270155751e-05	0.000228939341076396
571	YCL036W	NC_001135.5	59026	60726	+	1701	-1.2120996022275	4.57098901477553	40.1493305714204	3.65694808545009e-05	0.000229018927586008
3227	YJL105W	NC_001142.9	225055	226737	+	1683	-1.04930187912502	4.3497122768793	40.1453202380754	3.66248796096305e-05	0.000229109877468726
5129	YNL130C	NC_001146.8;NC_001146.8	379558;380782	380689;380831	-;-	1182	-0.979066025372809	6.61420219863057	40.1023568246419	3.66657663180819e-05	0.00022910994449593
4262	YLR314C	NC_001144.5	762575	764137	-	1563	1.39279593246862	6.66477847149765	39.9532027437794	3.73134814587456e-05	0.000232897620908986
2992	YIL070C	NC_001141.2	230272	231072	-	801	0.833513205876658	7.20778317993353	39.9296909370668	3.74108153351398e-05	0.000233245405954904
1967	YFR041C	NC_001138.5	237368	238255	-	888	2.10590127663547	6.39692226980531	39.9230197255263	3.74565839799948e-05	0.000233271281342079
4009	YLR097C	NC_001144.5	336231	337265	-	1035	-0.758388153801077	6.45552702236661	39.8731143305487	3.76692117951244e-05	0.0002343351077821
5715	YOR187W	NC_001147.6	684030	685343	+	1314	1.1488366595519	9.22610149238579	39.8575754412193	3.77273359893453e-05	0.000234436494700976
71	YAL001C	NC_001133.9;NC_001133.9	147594;151097	151006;151166	-;-	3483	-0.74723979130371	6.88422952419801	39.8487019701676	3.77740927848689e-05	0.000234467098625903
1235	YDR261W-B	NC_001136.10	981462	986775	+	5314	-2.0596225459913	2.69881965530237	39.4386856124023	3.78897159639893e-05	0.000234924621657257
1322	YDR342C	NC_001136.10	1154216	1155928	-	1713	1.09745905314	8.1005218871971	39.7694919523092	3.81300084577877e-05	0.0002361532568021
1134	YDR167W	NC_001136.10	789449	790069	+	621	0.963901531652245	6.09546923170951	39.7247777438652	3.8342395533232e-05	0.000237206541902611
4138	YLR193C	NC_001144.5	540009	540536	-	528	1.63617724883089	6.19434274981465	39.6569805943233	3.86607535185604e-05	0.000238912374279527
1065	YDR098C	NC_001136.10	644178	644930	-	753	0.971932843521635	5.69521577615095	39.6415753276664	3.87317680386762e-05	0.000239087620987643
1451	YNCD0030W	NC_001136.10	1402919	1403042	+	124	1.91348956354636	6.87716943477746	39.603619651569	3.88947661292911e-05	0.000239829663536498
3939	YLR027C	NC_001144.5	196829	198085	-	1257	0.822701722087556	7.798293371147	39.4648200244087	3.95358255878256e-05	0.000243514618043695
488	YBR255W	NC_001134.8	724456	726540	+	2085	-1.14718751732012	6.50052324340228	39.4576919708701	3.95807886589634e-05	0.000243523952177266
2673	YHR037W	NC_001140.6	181977	183704	+	1728	-0.879032036033083	10.0077240093935	39.3827922371109	3.99236647498525e-05	0.000245364189608468
4721	YMR136W	NC_001145.3	541199	542881	+	1683	1.23497701054077	6.48231512856866	39.3456836834009	4.0116943409307e-05	0.000246069079468486
4340	YLR388W	NC_001144.5	898651	898821	+	171	1.23651796930909	7.13718080190934	39.341651170844	4.01261621113641e-05	0.000246069079468486
5917	YOR389W	NC_001147.6	1074213	1076087	+	1875	-1.10186694276037	4.2741185277542	39.3170185744563	4.0443115169458e-05	0.000247741705491598
1053	YDR085C	NC_001136.10	614288	616150	-	1863	0.944107021611138	7.73004608000499	39.1548608713761	4.10444296659568e-05	0.000250942432128899
365	YBR137W	NC_001134.8	513044	513583	+	540	-0.867610504372197	5.79207839591082	39.1465806080276	4.10959160710151e-05	0.000250942432128899
3271	YJL062W-A	NC_001142.9	316723	316980	+	258	1.11752333682872	6.37661999992027	39.143556139959	4.10999380364548e-05	0.000250942432128899
5610	YOR081C	NC_001147.6	476939	479188	-	2250	-1.14901306511411	5.40806588894857	39.1207180991712	4.12415979771413e-05	0.000251273132419288
5431	YOL086W-A	NC_001147.6	159173	159445	+	273	0.936360953569723	5.88363834975611	39.115629307357	4.12437612534781e-05	0.000251273132419288
3527	YKL206C	NC_001143.9	49006	49809	-	804	1.02361110651084	5.43204447929933	39.0946947287009	4.13619574347527e-05	0.000251719621522029
855	YDL109C	NC_001136.10	265258	267201	-	1944	-1.29865456742316	4.03398793074459	39.1382816084993	4.14733470777516e-05	0.00025212376395965
2204	YGL047W	NC_001139.9	411552	412160	+	609	1.53288938806687	4.52052758238333	39.0841524687357	4.15295526898997e-05	0.000252146585329853
6177	YPL036W	NC_001148.4	482843	485686	+	2844	-1.56953115140834	5.78006086273998	39.0562429986705	4.15670731212817e-05	0.000252146585329853
6224	YPR010C-A	NC_001148.4;NC_001148.4	582373;582702	582558;582734	-;-	219	1.80794471863156	10.8970174448399	38.9767121979583	4.19212529334205e-05	0.000254020132639808
19	YAL051W	NC_001133.9	48564	51707	+	3144	-0.814996878014716	6.41007341611142	38.9457780871575	4.20914973393367e-05	0.000254776287890909
4538	YML023C	NC_001145.3	226994	228664	-	1671	-1.09087361569891	4.97888957807999	38.9390286019082	4.22069877758973e-05	0.000255199748094826
5220	YNL040W	NC_001146.8	553380	554750	+	1371	-1.27629936892296	4.12368484923968	38.9446832891354	4.23872225042238e-05	0.000256013342819153
5060	YNL201C	NC_001146.8	260627	263203	-	2577	-0.924818088036992	6.29040290507591	38.8766235452483	4.24462564514536e-05	0.000256093936932613
3483	YJR137C	NC_001142.9	678957	683285	-	4329	1.45126800313085	8.88794604877792	38.8573411823028	4.25306202390999e-05	0.000256327017677586
800	YDL166C	NC_001136.10	163449	164042	-	594	1.31968574368469	4.87042116472961	38.8595273724294	4.26079551392821e-05	0.000256517280940576
5702	YOR176W	NC_001147.6	662401	663582	+	1182	-0.926890128996822	6.45284388935169	38.7836855616504	4.29240332135344e-05	0.000257663527544984
5988	YPL223C	NC_001148.4	128632	129138	-	507	-1.41779946839708	7.58420353938836	38.7810964255487	4.29322014080558e-05	0.000257663527544984
4336	YLR384C	NC_001144.5	888851	892900	-	4050	-0.850176158106017	7.50525839699147	38.7796909430055	4.29362595409483e-05	0.000257663527544984
1730	YER099C	NC_001137.3	358105	359061	-	957	-0.872477893678809	6.45874165825748	38.7240544554074	4.3236436035041e-05	0.000259187405322358
2496	YGR217W	NC_001139.9	924696	930815	+	6120	-1.0156770086896	6.56662796250335	38.6249840279368	4.37594820742715e-05	0.000262042625028089
2240	YGL012W	NC_001139.9	472855	474276	+	1422	-1.35337180469457	7.29531291350834	38.5924514422887	4.39258826056978e-05	0.000262758347924158
6044	YPL167C	NC_001148.4	232593	237107	-	4515	-0.91789276257023	6.43735435218941	38.5620460869515	4.40951569863361e-05	0.000263300480770411
1722	YER092W	NC_001137.3	342855	343232	+	378	1.1428075306277	5.59135014334811	38.5627170991498	4.41104641290662e-05	0.000263300480770411
